Id,SalePrice
1892,308958340.0
1893,484079170.0
1894,517856320.0
1895,503326000.0
1896,373190800.0
1897,378246600.0
1898,305748220.0
1899,368525700.0
1900,310451940.0
1901,461579070.0
1902,508259400.0
1903,500093660.0
1904,358280960.0
1905,493286660.0
1906,457937820.0
1907,620012350.0
1908,243950820.0
1909,285304320.0
1910,263967890.0
1911,504765300.0
1912,704021600.0
1913,436457180.0
1914,266756060.0
1915,535351230.0
1916,343787400.0
1917,493895330.0
1918,383767550.0
1919,435225340.0
1920,505499070.0
1921,737209200.0
1922,624134660.0
1923,499300930.0
1924,566724740.0
1925,451769100.0
1926,708211500.0
1927,423384100.0
1928,499024130.0
1929,329927100.0
1930,304123200.0
1931,346555200.0
1932,364490370.0
1933,438107840.0
1934,432584060.0
1935,386585660.0
1936,449209020.0
1937,464203260.0
1938,497706530.0
1939,511120000.0
1940,386178800.0
1941,423983170.0
1942,478475230.0
1943,422828960.0
1944,572627100.0
1945,691430400.0
1946,656935040.0
1947,568857860.0
1948,782470800.0
1949,588635000.0
1950,477411260.0
1951,744820200.0
1952,619774340.0
1953,514379940.0
1954,472285540.0
1955,366505380.0
1956,677189500.0
1957,471248960.0
1958,644575000.0
1959,416061860.0
1960,364755840.0
1961,295088160.0
1962,271590900.0
1963,289478980.0
1964,313405340.0
1965,325916200.0
1966,330193340.0
1967,591076540.0
1968,821699300.0
1969,712378430.0
1970,758536640.0
1971,724833900.0
1972,652299140.0
1973,464691900.0
1974,571629760.0
1975,875839360.0
1976,594173800.0
1977,764385300.0
1978,699869100.0
1979,608500100.0
1980,473361600.0
1981,638486700.0
1982,458935740.0
1983,422742660.0
1984,338052220.0
1985,476036100.0
1986,481354620.0
1987,360778430.0
1988,378050750.0
1989,398186660.0
1990,440338140.0
1991,476325980.0
1992,502403840.0
1993,349324930.0
1994,555849200.0
1995,392400500.0
1996,584308200.0
1997,576311600.0
1998,714186100.0
1999,530128220.0
2000,591851800.0
2001,501791550.0
2002,577533800.0
2003,505138780.0
2004,499863040.0
2005,495385280.0
2006,441748300.0
2007,539975600.0
2008,452109900.0
2009,396870430.0
2010,439274880.0
2011,434443230.0
2012,392958460.0
2013,397061380.0
2014,440838900.0
2015,481985060.0
2016,416401800.0
2017,422755520.0
2018,326823870.0
2019,354565380.0
2020,363153340.0
2021,322849280.0
2022,589218200.0
2023,409597300.0
2024,586557950.0
2025,718779400.0
2026,364446400.0
2027,295244580.0
2028,307302270.0
2029,359419330.0
2030,530089500.0
2031,453084030.0
2032,459239550.0
2033,511463040.0
2034,338367360.0
2035,491762240.0
2036,417233920.0
2037,427760320.0
2038,439826050.0
2039,427843900.0
2040,785430900.0
2041,582597060.0
2042,418524000.0
2043,504859400.0
2044,549851140.0
2045,566012800.0
2046,497257060.0
2047,396052450.0
2048,331105820.0
2049,531373700.0
2050,457863550.0
2051,257597250.0
2052,387004300.0
2053,428601200.0
2054,235171340.0
2055,493537920.0
2056,354863500.0
2057,381364640.0
2058,563326300.0
2059,426626460.0
2060,495199600.0
2061,567001340.0
2062,421961820.0
2063,341154240.0
2064,412254700.0
2065,399027070.0
2066,526963000.0
2067,363784200.0
2068,562488700.0
2069,257267100.0
2070,326693120.0
2071,253233860.0
2072,421749340.0
2073,400380670.0
2074,492929280.0
2075,454811900.0
2076,331622820.0
2077,405405280.0
2078,360888260.0
2079,366606460.0
2080,321791500.0
2081,374779360.0
2082,520248200.0
2083,391942080.0
2084,298400800.0
2085,365403680.0
2086,311827900.0
2087,363724480.0
2088,316945020.0
2089,243907260.0
2090,342731000.0
2091,400415550.0
2092,395100400.0
2093,422111870.0
2094,316164500.0
2095,428276300.0
2096,274275550.0
2097,292424540.0
2098,412900800.0
2099,211617570.0
2100,403013950.0
2101,394966720.0
2102,327494660.0
2103,288713060.0
2104,512896200.0
2105,339682880.0
2106,348195620.0
2107,549862900.0
2108,374171600.0
2109,348655600.0
2110,370222140.0
2111,385382430.0
2112,419894750.0
2113,330663840.0
2114,305104030.0
2115,413023170.0
2116,317638270.0
2117,366251460.0
2118,342697570.0
2119,320207840.0
2120,297230900.0
2121,323977660.0
2122,310514200.0
2123,213631840.0
2124,438366880.0
2125,445076220.0
2126,415581860.0
2127,484332960.0
2128,347008960.0
2129,281431780.0
2130,404472130.0
2131,423186620.0
2132,379861630.0
2133,346379460.0
2134,334585150.0
2135,284910140.0
2136,348543600.0
2137,369992220.0
2138,417134850.0
2139,431238600.0
2140,401526430.0
2141,331207940.0
2142,409180800.0
2143,336316060.0
2144,492371400.0
2145,378833800.0
2146,466021020.0
2147,526711420.0
2148,355653700.0
2149,379360200.0
2150,592266560.0
2151,278493400.0
2152,601281400.0
2153,517654800.0
2154,360531900.0
2155,364209020.0
2156,596164860.0
2157,585497200.0
2158,519086530.0
2159,450958980.0
2160,357889280.0
2161,512515520.0
2162,803868860.0
2163,635395600.0
2164,541203300.0
2165,468201400.0
2166,396188060.0
2167,521482560.0
2168,486706700.0
2169,422283260.0
2170,491540220.0
2171,452855420.0
2172,398334100.0
2173,452310900.0
2174,526800900.0
2175,567615800.0
2176,669078900.0
2177,513853700.0
2178,448809600.0
2179,330777180.0
2180,622161800.0
2181,463477440.0
2182,516333950.0
2183,441421250.0
2184,414553280.0
2185,377116480.0
2186,417864030.0
2187,397937470.0
2188,350334240.0
2189,953265660.0
2190,255183230.0
2191,265828100.0
2192,321808060.0
2193,328095550.0
2194,262668300.0
2195,387639400.0
2196,315825150.0
2197,355783070.0
2198,427157600.0
2199,422346370.0
2200,355940400.0
2201,401479780.0
2202,384312770.0
2203,392293630.0
2204,494861950.0
2205,377589250.0
2206,395508800.0
2207,426962880.0
2208,505749200.0
2209,747431230.0
2210,260201440.0
2211,329167300.0
2212,301660100.0
2213,334383840.0
2214,374257280.0
2215,285573630.0
2216,487526270.0
2217,275123800.0
2218,274591100.0
2219,254089900.0
2220,284211200.0
2221,536611700.0
2222,534552320.0
2223,770538100.0
2224,450271840.0
2225,356056130.0
2226,589007550.0
2227,475116740.0
2228,560600200.0
2229,488819000.0
2230,337053300.0
2231,418602880.0
2232,515304160.0
2233,549940600.0
2234,535815940.0
2235,554265300.0
2236,598376700.0
2237,711310660.0
2238,505963000.0
2239,372655170.0
2240,412159870.0
2241,482832640.0
2242,359780580.0
2243,320451330.0
2244,261181260.0
2245,246032000.0
2246,493902340.0
2247,260600030.0
2248,323703200.0
2249,327331970.0
2250,384493920.0
2251,794452100.0
2252,556086300.0
2253,325223800.0
2254,390486050.0
2255,457494720.0
2256,377524200.0
2257,463765200.0
2258,401384800.0
2259,400385730.0
2260,513885950.0
2261,371196200.0
2262,439091780.0
2263,608656700.0
2264,1136682800.0
2265,739228000.0
2266,531603460.0
2267,815650500.0
2268,678584060.0
2269,449523970.0
2270,431022980.0
2271,582390140.0
2272,522673020.0
2273,463278180.0
2274,501325760.0
2275,512131000.0
2276,443618880.0
2277,477372860.0
2278,440199400.0
2279,310729340.0
2280,416905660.0
2281,393475800.0
2282,493736500.0
2283,301000420.0
2284,292187460.0
2285,341901280.0
2286,371017100.0
2287,646975000.0
2288,556249900.0
2289,723467400.0
2290,772059600.0
2291,571690400.0
2292,737106800.0
2293,858968000.0
2294,685476540.0
2295,863316500.0
2296,606274800.0
2297,508930140.0
2298,612922900.0
2299,707091100.0
2300,638148600.0
2301,505177950.0
2302,572747260.0
2303,540840450.0
2304,489685000.0
2305,436368420.0
2306,443838340.0
2307,469502940.0
2308,455575780.0
2309,544409300.0
2310,417503420.0
2311,462294100.0
2312,431860500.0
2313,388846600.0
2314,388788160.0
2315,370225340.0
2316,392282050.0
2317,499241800.0
2318,369329660.0
2319,356611650.0
2320,399690370.0
2321,484333440.0
2322,373261380.0
2323,452407740.0
2324,353883600.0
2325,488302430.0
2326,354370600.0
2327,417094370.0
2328,462271040.0
2329,438076060.0
2330,427193920.0
2331,721912900.0
2332,692041340.0
2333,630040600.0
2334,533746660.0
2335,542643460.0
2336,644509440.0
2337,446890180.0
2338,573717500.0
2339,507780930.0
2340,726270600.0
2341,481445570.0
2342,521602000.0
2343,511875740.0
2344,458294660.0
2345,474254720.0
2346,430143500.0
2347,431740030.0
2348,437226080.0
2349,388325730.0
2350,503443330.0
2351,498305180.0
2352,554444540.0
2353,557784700.0
2354,360947140.0
2355,369578050.0
2356,446128900.0
2357,459551800.0
2358,465391170.0
2359,331622180.0
2360,304736320.0
2361,394259970.0
2362,667367100.0
2363,418778430.0
2364,452898800.0
2365,444598000.0
2366,347815780.0
2367,438065280.0
2368,433286820.0
2369,447301200.0
2370,363733570.0
2371,355863260.0
2372,426310700.0
2373,500635400.0
2374,560829950.0
2375,450482800.0
2376,772043800.0
2377,804566340.0
2378,391273470.0
2379,575304450.0
2380,408477120.0
2381,499752130.0
2382,488865860.0
2383,503210080.0
2384,543128200.0
2385,431167600.0
2386,410906720.0
2387,377261120.0
2388,310649200.0
2389,352971970.0
2390,420680580.0
2391,382664500.0
2392,325506980.0
2393,436834560.0
2394,398286560.0
2395,483675600.0
2396,430171000.0
2397,672474300.0
2398,357415040.0
2399,255478530.0
2400,203856060.0
2401,274005980.0
2402,412997220.0
2403,477288450.0
2404,417719520.0
2405,460014720.0
2406,376273060.0
2407,380688540.0
2408,381719000.0
2409,388953060.0
2410,528390530.0
2411,364036700.0
2412,494083260.0
2413,420927100.0
2414,401772900.0
2415,486543070.0
2416,377355900.0
2417,318806240.0
2418,314311970.0
2419,412919550.0
2420,369062720.0
2421,475065860.0
2422,407811200.0
2423,440848320.0
2424,460873470.0
2425,651407740.0
2426,443123070.0
2427,381005060.0
2428,431460030.0
2429,338807900.0
2430,384329200.0
2431,377737020.0
2432,374668480.0
2433,406143420.0
2434,429713180.0
2435,471205980.0
2436,237005420.0
2437,291762340.0
2438,354789820.0
2439,321716860.0
2440,355777700.0
2441,354969800.0
2442,295605760.0
2443,348491230.0
2444,340320500.0
2445,282292700.0
2446,448446880.0
2447,412532800.0
2448,393254340.0
2449,309227800.0
2450,418797400.0
2451,316834980.0
2452,528812400.0
2453,256041540.0
2454,337983550.0
2455,322382270.0
2456,420544130.0
2457,338393860.0
2458,310227700.0
2459,304810940.0
2460,362952960.0
2461,328401470.0
2462,373499330.0
2463,346381760.0
2464,475868600.0
2465,362369470.0
2466,356345440.0
2467,334400400.0
2468,302757150.0
2469,340713340.0
2470,542276350.0
2471,456448060.0
2472,516029900.0
2473,347877730.0
2474,378654340.0
2475,543339140.0
2476,326348500.0
2477,407739000.0
2478,512210240.0
2479,415092000.0
2480,376189570.0
2481,394821820.0
2482,349723330.0
2483,326787360.0
2484,346991600.0
2485,324647300.0
2486,462901150.0
2487,613299840.0
2488,340212600.0
2489,453296450.0
2490,426285950.0
2491,267928030.0
2492,448545340.0
2493,428691070.0
2494,583256700.0
2495,409248450.0
2496,635658900.0
2497,454420100.0
2498,313761860.0
2499,278087900.0
2500,313271800.0
2501,453657800.0
2502,475100160.0
2503,368198660.0
2504,602956860.0
2505,459100480.0
2506,529930880.0
2507,626520300.0
2508,538176100.0
2509,519682700.0
2510,478843460.0
2511,401216830.0
2512,424148200.0
2513,473855550.0
2514,524956540.0
2515,429335600.0
2516,375854850.0
2517,372489100.0
2518,468114940.0
2519,474299400.0
2520,484510270.0
2521,406348540.0
2522,485624580.0
2523,380366800.0
2524,388339360.0
2525,399202370.0
2526,389726460.0
2527,374855100.0
2528,330384700.0
2529,345193540.0
2530,298417150.0
2531,598076700.0
2532,471311500.0
2533,425597340.0
2534,545140860.0
2535,667390300.0
2536,555214700.0
2537,556407550.0
2538,361116380.0
2539,429314180.0
2540,421754100.0
2541,366014400.0
2542,376251260.0
2543,410130370.0
2544,342604640.0
2545,437725380.0
2546,401354500.0
2547,363640800.0
2548,391824900.0
2549,372641200.0
2550,1813225200.0
2551,307632500.0
2552,299662880.0
2553,270922000.0
2554,391364160.0
2555,304768320.0
2556,323993400.0
2557,353118720.0
2558,583175940.0
2559,433992130.0
2560,336675520.0
2561,272774270.0
2562,335056900.0
2563,342759500.0
2564,397622720.0
2565,337760640.0
2566,424430100.0
2567,356708770.0
2568,642702460.0
2569,607321200.0
2570,258601090.0
2571,582014600.0
2572,345608260.0
2573,668752400.0
2574,608572300.0
2575,342090240.0
2576,383260400.0
2577,452821100.0
2578,266999700.0
2579,241005950.0
2580,435902000.0
2581,400573280.0
2582,351706370.0
2583,568208000.0
2584,473040060.0
2585,498299970.0
2586,543276500.0
2587,525213700.0
2588,326056640.0
2589,397615650.0
2590,498071550.0
2591,666436900.0
2592,504104640.0
2593,500897800.0
2594,433815000.0
2595,425322050.0
2596,705388800.0
2597,467703940.0
2598,579908700.0
2599,593048450.0
2600,712346600.0
2601,295282340.0
2602,253023710.0
2603,257879100.0
2604,269516700.0
2605,245131570.0
2606,409083100.0
2607,571152200.0
2608,733325200.0
2609,381756160.0
2610,324643970.0
2611,675350100.0
2612,453006270.0
2613,368770180.0
2614,364150080.0
2615,434316830.0
2616,422179200.0
2617,612246300.0
2618,828175600.0
2619,594323600.0
2620,418031170.0
2621,423540450.0
2622,420437380.0
2623,514711170.0
2624,626930050.0
2625,688243260.0
2626,423721020.0
2627,358319040.0
2628,736752450.0
2629,775091200.0
2630,564410600.0
2631,794728640.0
2632,678158340.0
2633,580097000.0
2634,750107800.0
2635,430815100.0
2636,457510980.0
2637,453757250.0
2638,517984500.0
2639,468444600.0
2640,439721150.0
2641,290043360.0
2642,500842880.0
2643,285601760.0
2644,334538500.0
2645,270740300.0
2646,267926770.0
2647,301410370.0
2648,357932030.0
2649,405176770.0
2650,296287580.0
2651,326457540.0
2652,739523600.0
2653,569038850.0
2654,561037100.0
2655,718354940.0
2656,564690300.0
2657,634614140.0
2658,540910460.0
2659,514470600.0
2660,628836100.0
2661,664157440.0
2662,691065860.0
2663,590549400.0
2664,500560000.0
2665,590045100.0
2666,545400300.0
2667,373248200.0
2668,378519360.0
2669,450451780.0
2670,534099070.0
2671,371753150.0
2672,397830340.0
2673,458024740.0
2674,463473250.0
2675,340581700.0
2676,396513400.0
2677,467729200.0
2678,524440900.0
2679,522227740.0
2680,546255740.0
2681,723991550.0
2682,638292160.0
2683,800394240.0
2684,597938200.0
2685,616342500.0
2686,509725100.0
2687,636955650.0
2688,489909060.0
2689,415897630.0
2690,764752100.0
2691,399630980.0
2692,372380030.0
2693,473271870.0
2694,412159870.0
2695,412784800.0
2696,383447100.0
2697,428824700.0
2698,455256060.0
2699,469215170.0
2700,400353150.0
2701,352086460.0
2702,358058400.0
2703,338538620.0
2704,404973980.0
2705,376001660.0
2706,329572670.0
2707,348454000.0
2708,422356100.0
2709,350205300.0
2710,366058980.0
2711,731150200.0
2712,707277500.0
2713,345205900.0
2714,266974370.0
2715,375505760.0
2716,266601280.0
2717,375887550.0
2718,468588770.0
2719,485138940.0
2720,480597860.0
2721,404479970.0
2722,432874800.0
2723,402933630.0
2724,356558460.0
2725,410924540.0
2726,412699600.0
2727,484908480.0
2728,425021380.0
2729,386254800.0
2730,455336320.0
2731,339479420.0
2732,360824500.0
2733,488827840.0
2734,508386100.0
2735,444299700.0
2736,405672160.0
2737,370468350.0
2738,481561800.0
2739,480800930.0
2740,382993340.0
2741,439710180.0
2742,467289400.0
2743,458377920.0
2744,439109300.0
2745,404799940.0
2746,415558620.0
2747,403604860.0
2748,313962300.0
2749,394157630.0
2750,373557120.0
2751,413707800.0
2752,589909060.0
2753,470439420.0
2754,806900700.0
2755,349628200.0
2756,305437120.0
2757,309875230.0
2758,240687680.0
2759,379317340.0
2760,452874100.0
2761,449833600.0
2762,440005340.0
2763,558261900.0
2764,355915550.0
2765,683355460.0
2766,448742140.0
2767,265435620.0
2768,466418240.0
2769,405221000.0
2770,387613980.0
2771,326849200.0
2772,383861570.0
2773,438251070.0
2774,480140540.0
2775,415226700.0
2776,392245860.0
2777,360856900.0
2778,256126400.0
2779,430942660.0
2780,353376500.0
2781,293469470.0
2782,284421200.0
2783,344599500.0
2784,346715650.0
2785,376708540.0
2786,249116000.0
2787,363475600.0
2788,287533660.0
2789,469777800.0
2790,306818880.0
2791,356241400.0
2792,319585340.0
2793,440677470.0
2794,324122050.0
2795,326173760.0
2796,338259300.0
2797,767346750.0
2798,368968260.0
2799,306766050.0
2800,288295940.0
2801,352681470.0
2802,422419780.0
2803,576553340.0
2804,455959800.0
2805,263542600.0
2806,288779200.0
2807,350105100.0
2808,452414460.0
2809,369977150.0
2810,400576900.0
2811,443751600.0
2812,396972580.0
2813,577879550.0
2814,587256100.0
2815,399470980.0
2816,651998300.0
2817,370107170.0
2818,353684220.0
2819,323422400.0
2820,442748540.0
2821,336410620.0
2822,526949700.0
2823,842951230.0
2824,527090980.0
2825,377119100.0
2826,387693220.0
2827,437327800.0
2828,572760060.0
2829,426609570.0
2830,497440200.0
2831,411099140.0
2832,648371500.0
2833,577762100.0
2834,446948770.0
2835,508725250.0
2836,428189120.0
2837,503424640.0
2838,408869300.0
2839,419614180.0
2840,486553540.0
2841,436318900.0
2842,507081120.0
2843,382003300.0
2844,434373950.0
2845,326868030.0
2846,459225920.0
2847,454919680.0
2848,492278460.0
2849,423993860.0
2850,561300900.0
2851,567716000.0
2852,526223970.0
2853,501049020.0
2854,330920770.0
2855,485961020.0
2856,404543600.0
2857,385877630.0
2858,476719800.0
2859,354928700.0
2860,406631230.0
2861,489585300.0
2862,402492400.0
2863,334257800.0
2864,518607680.0
2865,311640540.0
2866,367754430.0
2867,280930900.0
2868,360143870.0
2869,424746500.0
2870,507001570.0
2871,345315780.0
2872,234147330.0
2873,370152400.0
2874,467939970.0
2875,372871230.0
2876,373388260.0
2877,352460100.0
2878,396857800.0
2879,433964480.0
2880,350340300.0
2881,500046340.0
2882,472492400.0
2883,457955520.0
2884,406437500.0
2885,448133950.0
2886,619296000.0
2887,348961660.0
2888,369589470.0
2889,252622140.0
2890,262158110.0
2891,431390200.0
2892,251315150.0
2893,357260300.0
2894,251865010.0
2895,590443970.0
2896,540058240.0
2897,650794100.0
2898,496362180.0
2899,468237800.0
2900,453863870.0
2901,872419200.0
2902,483323600.0
2903,666162300.0
2904,661684350.0
2905,526441660.0
2906,486065200.0
2907,253761400.0
2908,354117800.0
2909,531648130.0
2910,228918380.0
2911,252834620.0
2912,454432480.0
2913,260629800.0
2914,239204900.0
2915,242231040.0
2916,256658060.0
2917,562686850.0
2918,367696900.0
2919,502363520.0
