Id,SalePrice
1698,298810.12
1699,279366.88
1700,223621.55
1701,244400.56
1702,236224.89
1703,216886.42
1704,264135.0
1705,199601.89
1706,488119.94
1707,188721.17
1708,178525.33
1709,240940.34
1710,195125.48
1711,223331.69
1712,232486.3
1713,254482.08
1714,191784.62
1715,182994.58
1716,156005.45
1717,142378.64
1718,117187.33
1719,180862.48
1720,201816.55
1721,145144.4
1722,116020.195
1723,141625.7
1724,189000.52
1725,211820.97
1726,167994.03
1727,144547.08
1728,164929.08
1729,138421.55
1730,132437.55
1731,121406.28
1732,129012.195
1733,109162.695
1734,115885.27
1735,128381.55
1736,110343.89
1737,346819.12
1738,189208.19
1739,291961.38
1740,232916.48
1741,192282.12
1742,156003.36
1743,149036.89
1744,292960.8
1745,180423.05
1746,176133.52
1747,183035.48
1748,235023.38
1749,138847.28
1750,123709.875
1751,219948.92
1752,104582.36
1753,141220.33
1754,189714.31
1755,165923.66
1756,111552.59
1757,104860.52
1758,144470.17
1759,154762.92
1760,149937.2
1761,141475.19
1762,175621.58
1763,160376.3
1764,110362.836
1765,165799.7
1766,188502.22
1767,209438.2
1768,128416.58
1769,154979.6
1770,121981.375
1771,109917.89
1772,131707.67
1773,125471.414
1774,174628.45
1775,121203.89
1776,101138.484
1777,95371.91
1778,124048.695
1779,105510.42
1780,158586.7
1781,120885.664
1782,87786.71
1783,131126.39
1784,92638.2
1785,114178.36
1786,159044.83
1787,144829.77
1788,63063.99
1789,90905.98
1790,67861.21
1791,240275.47
1792,150243.73
1793,135386.19
1794,117239.88
1795,121073.84
1796,115182.02
1797,124776.01
1798,108398.586
1799,88703.73
1800,109655.08
1801,111925.52
1802,107814.06
1803,142910.62
1804,133558.17
1805,122023.07
1806,112782.87
1807,143558.5
1808,100655.08
1809,112151.914
1810,123851.97
1811,100610.28
1812,100976.69
1813,103497.266
1814,82393.305
1815,53656.324
1816,84027.3
1817,117575.72
1818,151340.8
1819,128489.375
1820,78176.78
1821,110030.63
1822,138469.45
1823,52176.906
1824,111969.18
1825,122095.836
1826,105695.81
1827,87903.94
1828,115930.83
1829,118450.7
1830,137280.4
1831,128228.22
1832,110752.03
1833,145072.1
1834,123706.55
1835,111832.95
1836,116188.39
1837,85900.78
1838,117829.164
1839,91838.48
1840,114106.06
1841,123583.76
1842,79641.58
1843,128946.61
1844,114226.945
1845,128401.71
1846,140037.75
1847,158712.77
1848,55120.746
1849,99074.82
1850,107026.12
1851,143808.53
1852,113341.56
1853,121150.81
1854,140988.02
1855,117282.6
1856,194648.67
1857,144308.02
1858,127308.05
1859,101199.88
1860,139608.27
1861,100366.92
1862,279732.3
1863,279824.28
1864,279791.88
1865,287327.06
1866,286508.28
1867,212755.97
1868,284829.4
1869,182845.7
1870,196287.2
1871,218239.23
1872,163616.16
1873,224017.67
1874,134513.27
1875,179386.39
1876,183125.02
1877,189391.67
1878,195271.52
1879,112754.695
1880,113066.66
1881,270597.66
1882,231839.23
1883,173879.19
1884,189003.27
1885,204418.47
1886,255940.69
1887,184085.94
1888,257610.69
1889,155199.7
1890,121310.305
1891,122402.75
1892,85189.984
1893,116562.984
1894,116205.984
1895,143704.6
1896,121947.91
1897,112291.46
1898,106406.51
1899,123581.22
1900,120417.09
1901,148004.06
1902,148639.98
1903,184952.47
1904,134278.08
1905,166078.39
1906,142474.36
1907,194834.77
1908,89439.59
1909,124626.34
1910,112855.05
1911,169892.8
1912,218806.6
1913,154651.97
1914,63726.816
1915,261747.14
1916,58981.746
1917,207672.14
1918,130230.445
1919,148577.14
1920,145265.22
1921,387568.25
1922,265423.56
1923,187538.22
1924,211763.55
1925,187192.25
1926,364518.8
1927,127136.08
1928,153735.73
1929,106786.03
1930,113499.61
1931,120288.05
1932,120917.22
1933,175333.77
1934,171753.11
1935,152069.7
1936,174811.02
1937,163400.9
1938,149057.86
1939,196296.86
1940,167904.7
1941,159639.33
1942,168453.39
1943,156663.88
1944,283922.06
1945,294931.03
1946,115269.59
1947,234629.92
1948,165432.88
1949,221472.17
1950,150383.8
1951,236969.47
1952,189478.38
1953,161112.33
1954,156612.22
1955,121208.31
1956,386688.62
1957,141924.98
1958,274386.03
1959,137376.81
1960,102330.734
1961,106784.19
1962,87836.19
1963,103980.61
1964,101376.61
1965,131516.17
1966,124345.72
1967,247915.5
1968,400454.94
1969,338102.1
1970,386247.5
1971,443228.94
1972,331346.47
1973,221601.52
1974,276772.78
1975,536985.4
1976,240952.73
1977,337554.7
1978,324702.88
1979,256794.72
1980,170737.33
1981,310092.62
1982,178075.75
1983,168118.95
1984,158361.19
1985,204725.7
1986,196337.42
1987,163844.66
1988,164858.3
1989,177219.08
1990,195740.36
1991,183538.2
1992,202266.42
1993,161756.67
1994,215744.23
1995,166646.62
1996,265728.6
1997,260575.97
1998,353872.03
1999,223773.92
2000,290333.06
2001,230376.95
2002,203860.72
2003,224363.66
2004,244537.22
2005,190299.12
2006,177961.27
2007,223770.86
2008,176155.06
2009,171848.88
2010,173425.67
2011,125419.88
2012,149685.78
2013,169407.25
2014,176552.66
2015,174767.14
2016,178403.53
2017,172995.2
2018,120778.875
2019,121853.78
2020,95477.69
2021,84633.84
2022,154032.8
2023,142400.33
2024,261897.1
2025,330766.16
2026,163998.17
2027,136114.9
2028,134061.73
2029,140396.0
2030,230405.73
2031,202340.11
2032,215821.9
2033,225841.47
2034,147591.5
2035,196996.19
2036,167864.89
2037,170768.2
2038,234414.86
2039,173106.02
2040,315420.56
2041,207426.27
2042,186624.42
2043,159568.89
2044,181050.61
2045,167781.23
2046,146336.95
2047,142194.92
2048,123074.14
2049,141039.72
2050,154784.88
2051,91338.586
2052,113615.03
2053,140953.89
2054,83331.484
2055,143148.55
2056,124920.36
2057,121658.55
2058,213754.39
2059,130431.18
2060,152574.2
2061,179058.83
2062,124419.484
2063,106291.26
2064,122021.45
2065,102022.234
2066,146215.52
2067,117550.125
2068,150139.67
2069,71585.516
2070,92800.2
2071,84413.375
2072,150805.89
2073,122602.05
2074,131064.27
2075,126862.234
2076,99573.55
2077,139055.7
2078,109172.47
2079,127555.41
2080,91008.06
2081,115870.34
2082,121518.68
2083,124175.02
2084,87560.5
2085,118285.58
2086,91669.92
2087,113163.97
2088,112105.93
2089,72015.766
2090,115713.05
2091,100602.44
2092,116181.92
2093,136049.3
2094,89882.734
2095,125303.266
2096,70025.56
2097,86187.34
2098,149056.89
2099,41800.234
2100,91670.75
2101,105997.92
2102,123318.0
2103,91195.625
2104,141963.16
2105,117661.03
2106,79232.36
2107,208704.25
2108,108310.836
2109,93350.6
2110,114381.92
2111,126623.836
2112,123144.08
2113,111352.21
2114,104490.734
2115,147264.3
2116,107639.266
2117,136324.73
2118,116922.55
2119,97258.414
2120,106264.47
2121,84554.62
2122,110815.81
2123,74407.91
2124,138572.0
2125,137657.0
2126,137330.45
2127,146887.39
2128,126206.086
2129,87483.8
2130,114657.05
2131,134334.45
2132,106531.42
2133,107796.72
2134,106881.66
2135,81328.03
2136,84937.93
2137,100445.53
2138,114077.766
2139,131402.67
2140,126932.86
2141,129417.59
2142,124225.336
2143,142692.34
2144,118642.83
2145,131068.86
2146,134275.3
2147,140035.11
2148,123660.98
2149,143945.7
2150,168105.36
2151,97740.43
2152,151824.83
2153,167759.11
2154,101824.36
2155,117220.55
2156,278532.75
2157,219039.03
2158,199175.86
2159,182858.05
2160,158984.27
2161,221886.64
2162,484231.16
2163,297760.1
2164,213629.83
2165,172909.73
2166,129692.81
2167,202460.39
2168,188477.77
2169,178166.28
2170,180264.22
2171,144906.98
2172,120202.18
2173,145405.23
2174,214771.11
2175,246308.5
2176,269874.44
2177,221330.12
2178,187623.47
2179,129989.766
2180,239142.86
2181,164480.92
2182,199988.81
2183,167149.25
2184,109348.8
2185,117388.7
2186,124690.016
2187,136269.3
2188,136730.67
2189,202403.05
2190,69891.2
2191,74458.01
2192,76119.81
2193,91662.23
2194,80201.47
2195,88520.11
2196,97665.375
2197,107222.39
2198,141414.22
2199,168677.55
2200,131237.5
2201,119305.016
2202,153443.77
2203,139184.02
2204,155675.33
2205,102568.93
2206,138800.39
2207,159108.05
2208,190337.8
2209,165403.77
2210,96630.125
2211,91403.664
2212,99700.84
2213,89518.96
2214,142948.2
2215,81478.984
2216,157540.88
2217,57504.246
2218,100500.625
2219,71912.7
2220,98328.09
2221,266836.12
2222,246638.92
2223,243990.97
2224,196722.61
2225,115031.97
2226,198626.3
2227,180011.05
2228,223455.31
2229,220594.75
2230,129018.08
2231,186234.9
2232,165295.1
2233,176555.34
2234,204563.6
2235,211863.4
2236,252503.88
2237,383270.1
2238,191615.48
2239,105842.21
2240,151303.94
2241,147258.95
2242,120649.8
2243,115819.42
2244,97902.05
2245,92030.555
2246,125878.63
2247,93983.06
2248,110974.09
2249,105678.35
2250,109851.55
2251,158837.92
2252,165575.61
2253,130652.55
2254,149092.6
2255,172786.5
2256,154061.38
2257,206846.36
2258,137015.98
2259,158980.55
2260,124818.97
2261,149321.72
2262,160068.12
2263,284155.75
2264,300751.06
2265,148311.39
2266,224596.5
2267,388283.88
2268,296289.1
2269,129081.13
2270,170610.8
2271,189569.33
2272,185165.64
2273,143154.33
2274,169216.3
2275,158925.61
2276,168245.3
2277,164897.67
2278,121834.8
2279,127344.945
2280,107007.375
2281,172434.97
2282,172067.47
2283,100560.97
2284,110984.83
2285,112026.42
2286,102934.91
2287,281990.0
2288,237587.88
2289,353837.72
2290,402209.94
2291,275956.84
2292,363342.34
2293,469322.8
2294,348904.0
2295,464455.38
2296,266718.38
2297,262398.78
2298,281446.94
2299,371565.62
2300,306029.94
2301,240300.7
2302,234748.6
2303,204148.17
2304,210510.3
2305,187985.14
2306,191094.1
2307,181161.67
2308,198158.1
2309,221625.77
2310,171302.34
2311,191717.33
2312,161602.28
2313,165564.47
2314,157928.2
2315,163934.23
2316,170459.61
2317,153812.92
2318,165925.25
2319,157320.89
2320,150744.08
2321,204947.7
2322,169147.4
2323,153697.3
2324,153538.52
2325,186520.45
2326,149684.64
2327,184102.42
2328,200641.52
2329,172915.06
2330,171393.02
2331,349422.78
2332,338391.9
2333,284563.0
2334,235658.27
2335,235613.84
2336,329186.84
2337,173711.2
2338,237654.45
2339,181463.3
2340,399432.72
2341,191874.53
2342,189546.95
2343,200764.73
2344,195631.92
2345,202428.52
2346,174881.36
2347,173427.31
2348,199811.72
2349,156899.61
2350,258990.84
2351,222512.33
2352,228473.1
2353,271976.5
2354,113952.75
2355,119637.45
2356,142059.8
2357,176306.02
2358,183065.42
2359,127264.516
2360,98167.39
2361,126062.71
2362,259609.36
2363,129887.92
2364,139878.61
2365,194548.69
2366,165218.48
2367,195325.84
2368,195780.34
2369,193691.0
2370,141310.69
2371,149691.11
2372,169758.75
2373,221470.83
2374,297292.78
2375,196222.77
2376,319592.0
2377,321757.75
2378,129702.81
2379,208262.0
2380,141442.98
2381,176440.86
2382,162296.67
2383,185311.73
2384,218011.39
2385,143231.94
2386,120874.35
2387,115105.12
2388,93622.37
2389,115884.484
2390,127832.32
2391,146036.36
2392,88253.41
2393,147377.92
2394,119069.31
2395,203082.55
2396,135151.8
2397,173955.23
2398,107658.73
2399,75275.734
2400,32356.998
2401,107152.06
2402,134649.23
2403,138227.38
2404,138968.14
2405,151485.84
2406,118070.42
2407,124131.53
2408,138293.08
2409,114765.51
2410,161577.33
2411,101966.97
2412,141746.42
2413,119480.57
2414,120700.01
2415,131056.57
2416,104376.72
2417,128469.5
2418,111222.05
2419,128203.09
2420,111335.836
2421,153542.89
2422,72401.89
2423,115580.07
2424,152104.48
2425,284810.12
2426,137493.72
2427,124187.734
2428,150727.55
2429,100563.3
2430,120991.78
2431,116992.69
2432,125799.48
2433,124047.02
2434,126173.89
2435,137858.56
2436,93086.61
2437,102674.05
2438,110415.484
2439,95162.28
2440,104949.7
2441,103390.44
2442,97035.766
2443,118274.58
2444,127347.125
2445,93642.56
2446,139530.55
2447,162025.98
2448,117132.98
2449,112140.305
2450,131710.8
2451,121908.48
2452,179459.14
2453,84127.57
2454,120376.0
2455,99386.86
2456,121409.234
2457,110661.14
2458,122479.56
2459,91935.06
2460,126938.1
2461,106391.36
2462,121418.55
2463,107196.69
2464,179701.58
2465,128678.83
2466,104597.125
2467,134429.6
2468,71791.36
2469,78374.55
2470,185496.58
2471,176572.5
2472,171821.58
2473,98464.13
2474,103233.164
2475,194412.05
2476,95948.945
2477,103764.33
2478,147190.75
2479,100110.22
2480,120721.984
2481,125220.39
2482,102662.61
2483,103256.484
2484,113527.59
2485,114672.9
2486,141223.42
2487,205316.45
2488,134850.55
2489,133332.7
2490,140335.66
2491,87542.99
2492,172907.75
2493,125154.05
2494,121332.96
2495,89466.71
2496,214351.11
2497,154117.66
2498,94071.67
2499,74983.99
2500,126374.93
2501,135661.98
2502,136281.36
2503,102210.414
2504,186634.53
2505,187893.73
2506,233837.83
2507,275368.72
2508,234043.64
2509,201417.17
2510,189997.83
2511,157535.95
2512,186224.69
2513,200160.6
2514,204833.19
2515,124662.39
2516,154620.98
2517,124814.41
2518,142759.69
2519,200951.95
2520,191802.86
2521,173182.4
2522,200577.05
2523,113654.35
2524,118746.68
2525,122759.695
2526,121169.86
2527,93278.4
2528,106533.52
2529,119905.89
2530,100768.84
2531,234534.47
2532,205663.52
2533,186025.55
2534,190251.3
2535,271895.7
2536,204877.11
2537,190538.7
2538,161951.23
2539,163347.28
2540,161978.4
2541,155384.08
2542,158240.78
2543,120207.88
2544,123030.13
2545,120803.18
2546,133359.78
2547,116617.055
2548,144762.92
2549,144038.3
2550,184365.42
2551,125980.99
2552,134571.48
2553,76039.52
2554,83626.11
2555,94663.62
2556,93817.31
2557,96859.26
2558,170741.02
2559,117492.52
2560,113963.85
2561,103784.266
2562,105452.984
2563,113352.516
2564,143490.86
2565,117139.234
2566,135639.61
2567,120273.05
2568,158888.17
2569,152840.92
2570,101801.03
2571,168653.23
2572,126143.336
2573,214465.17
2574,206662.8
2575,121329.4
2576,115260.35
2577,150975.61
2578,85206.83
2579,61571.137
2580,123368.64
2581,141123.77
2582,114689.41
2583,234326.08
2584,148382.98
2585,187440.66
2586,206201.28
2587,166214.75
2588,117724.766
2589,133490.38
2590,203727.6
2591,205696.77
2592,193695.17
2593,206106.88
2594,142777.69
2595,170080.86
2596,315635.7
2597,184576.03
2598,238038.02
2599,289333.2
2600,170914.58
2601,154282.81
2602,83975.11
2603,94828.984
2604,89595.09
2605,92094.734
2606,142663.45
2607,185342.2
2608,193366.89
2609,175125.83
2610,86943.664
2611,135774.83
2612,137719.84
2613,115297.34
2614,104755.92
2615,148479.95
2616,132828.2
2617,220586.6
2618,190974.05
2619,203935.45
2620,172375.97
2621,159267.23
2622,167412.33
2623,217291.45
2624,281553.56
2625,264870.25
2626,148726.98
2627,134015.98
2628,334770.28
2629,422880.6
2630,270492.53
2631,368303.03
2632,347083.06
2633,231596.34
2634,328392.25
2635,137453.98
2636,166072.11
2637,157696.36
2638,251187.39
2639,158688.38
2640,129297.39
2641,99681.67
2642,181141.34
2643,97122.62
2644,128086.484
2645,103743.984
2646,89125.42
2647,106670.23
2648,135538.42
2649,126575.484
2650,114308.234
2651,132877.14
2652,320550.25
2653,219843.69
2654,226487.81
2655,379560.62
2656,270271.72
2657,283590.72
2658,263806.8
2659,247997.03
2660,279252.62
2661,302985.62
2662,316500.25
2663,234230.16
2664,209359.72
2665,293507.2
2666,220489.08
2667,160082.2
2668,160046.88
2669,164418.64
2670,254419.3
2671,163579.55
2672,170124.94
2673,186358.48
2674,183053.98
2675,150826.8
2676,176017.61
2677,186792.8
2678,222459.64
2679,245307.58
2680,237020.89
2681,384644.53
2682,311571.56
2683,371450.38
2684,270186.72
2685,261527.6
2686,228093.61
2687,267771.66
2688,178218.58
2689,166956.42
2690,419450.4
2691,174989.48
2692,120322.75
2693,180550.33
2694,120085.37
2695,177274.81
2696,165850.94
2697,194458.25
2698,194055.33
2699,158885.77
2700,137360.89
2701,153096.7
2702,117437.63
2703,109330.484
2704,123694.25
2705,108839.06
2706,100199.59
2707,115434.03
2708,115933.07
2709,89397.33
2710,111439.8
2711,332080.0
2712,353589.16
2713,165519.77
2714,132992.02
2715,155420.7
2716,133736.78
2717,178785.67
2718,205788.86
2719,149587.66
2720,155819.98
2721,127053.27
2722,167307.34
2723,129625.22
2724,113092.74
2725,119359.61
2726,138028.3
2727,147819.81
2728,166091.77
2729,143762.98
2730,139028.58
2731,119583.96
2732,113696.17
2733,143176.12
2734,159647.39
2735,134635.9
2736,135969.12
2737,102183.016
2738,132267.39
2739,144138.7
2740,120899.234
2741,140870.45
2742,154188.36
2743,152795.36
2744,149663.33
2745,130905.74
2746,124387.28
2747,127544.06
2748,108473.484
2749,127626.836
2750,116413.5
2751,112418.43
2752,174012.58
2753,137080.62
2754,308841.0
2755,120217.734
2756,86693.36
2757,75744.51
2758,86962.36
2759,143554.55
2760,131039.664
2761,130905.02
2762,139045.27
2763,165021.52
2764,125692.516
2765,219799.69
2766,133850.69
2767,82133.266
2768,110207.36
2769,117799.09
2770,122607.93
2771,103293.586
2772,93164.41
2773,156599.58
2774,133108.53
2775,118023.34
2776,124362.39
2777,135975.2
2778,90548.375
2779,129999.95
2780,91736.86
2781,78419.72
2782,96285.734
2783,98958.05
2784,95483.84
2785,133071.55
2786,62295.277
2787,104732.57
2788,83117.11
2789,177470.7
2790,91773.75
2791,84947.92
2792,89248.375
2793,134853.05
2794,93346.13
2795,100783.03
2796,76474.08
2797,206229.28
2798,101717.695
2799,107197.32
2800,68601.87
2801,91271.3
2802,113101.54
2803,165803.36
2804,100167.984
2805,85085.72
2806,85966.19
2807,130414.12
2808,134217.2
2809,106870.86
2810,120613.086
2811,160397.25
2812,141686.64
2813,179391.45
2814,168063.73
2815,82901.08
2816,177409.61
2817,149573.95
2818,118758.31
2819,138387.08
2820,143835.3
2821,106718.27
2822,181749.58
2823,382880.34
2824,210911.06
2825,123816.02
2826,117299.77
2827,126050.87
2828,231597.17
2829,188139.7
2830,209354.22
2831,161687.77
2832,226789.11
2833,239242.53
2834,193200.17
2835,197152.92
2836,185537.42
2837,151335.02
2838,135648.27
2839,169469.2
2840,181233.77
2841,183512.58
2842,207120.33
2843,134571.02
2844,133721.98
2845,106663.22
2846,193495.36
2847,185493.36
2848,176345.84
2849,180834.8
2850,247708.42
2851,205379.86
2852,210369.02
2853,216892.31
2854,132145.86
2855,174905.27
2856,182641.61
2857,170200.0
2858,170865.97
2859,121993.625
2860,104506.984
2861,112710.0
2862,186374.12
2863,116442.836
2864,251817.78
2865,118737.38
2866,145466.22
2867,97511.14
2868,97536.836
2869,110593.4
2870,142746.23
2871,81021.63
2872,43804.66
2873,90051.66
2874,128269.72
2875,105976.57
2876,145429.86
2877,131115.75
2878,122827.43
2879,133134.1
2880,99030.445
2881,123436.99
2882,145104.0
2883,156549.16
2884,158679.7
2885,157855.72
2886,212371.67
2887,87023.91
2888,128604.49
2889,51586.75
2890,73795.875
2891,134227.02
2892,47369.62
2893,78928.67
2894,70450.42
2895,269595.34
2896,252691.14
2897,163887.77
2898,149785.8
2899,179811.08
2900,137055.06
2901,176834.36
2902,188408.73
2903,275277.75
2904,319578.56
2905,91324.14
2906,182202.45
2907,100372.91
2908,121434.89
2909,162950.36
2910,64794.88
2911,82660.42
2912,141821.89
2913,77618.26
2914,66593.74
2915,74213.984
2916,76531.69
2917,164080.2
2918,87938.016
2919,207802.16
